index,timestamp,deviceId,battery,ppgSignal,heartRate,spO2,redAdc,irAdc,spO2Status,perfusionIndex,PPG
86143,1678518734863,4,4047.65625,30101,89,98.2,557451,229018,0,2.8,-0.15644776562734225
86144,1678518734863,4,4047.65625,29555,89,98.2,557742,229239,0,2.8,-0.19337605408215022
86145,1678518734878,4,4047.65625,28929,89,98.2,558086,229470,0,2.8,-0.23680821078405712
86146,1678518734894,4,4047.65625,28185,89,98.2,558206,229629,0,2.8,-0.2872075234147139
86147,1678518734894,4,4047.65625,27360,89,98.2,558594,229832,0,2.8,-0.34545758381402947
86148,1678518734908,4,4047.65625,26378,89,98.2,558864,229944,0,2.8,-0.411729834528465
86149,1678518734923,4,4047.65625,25315,89,98.2,559024,230154,0,2.8,-0.4849759989680359
86150,1678518734925,4,4047.65625,24171,89,98.2,559338,230302,0,2.8,-0.5637025932584537
86151,1678518734938,4,4047.65625,22986,89,98.2,559448,230490,0,2.8,-0.6463794768096265
86152,1678518734953,4,4047.65625,21720,89,98.2,559674,230633,0,2.8,-0.7312276331807162
86153,1678518734953,4,4047.65625,20491,89,98.2,559991,230860,0,2.8,-0.8167755161523669
86154,1678518734968,4,4047.65625,19260,89,98.2,560172,230915,0,2.8,-0.902506313288137
86155,1678518734983,4,4047.65625,17989,89,98.2,560273,231122,0,2.8,-0.9878898255102857
86156,1678518734983,4,4047.65625,16795,89,98.2,560630,231253,0,2.8,-1.071170948532891
86157,1678518734998,4,4047.65625,15639,89,98.2,560862,231357,0,2.8,-1.1503053292913301
86158,1678518735013,4,4047.65625,14562,89,98.2,560859,231520,0,2.8,-1.224754291645847
86159,1678518735013,4,4047.65625,13524,89,98.2,561156,231691,0,2.8,-1.2952730390513358
86160,1678518735028,4,4047.65625,12565,89,98.2,561430,231747,0,2.8,-1.3621817833816197
86161,1678518735043,4,4047.65625,11646,89,98.2,561471,231934,0,2.8,-1.4248072188054384
86162,1678518735044,4,4047.65625,10805,89,98.2,561699,232064,0,2.8,-1.4825435019583355
86163,1678518735058,4,4047.65625,10044,89,98.2,561930,232078,0,2.8,-1.5356051715912213
86164,1678518735073,4,4047.65625,9323,89,98.2,561400,231918,0,2.8,-1.584453304973732
86165,1678518735074,4,4047.65625,8682,89,98.2,561236,231604,0,2.8,-1.6288447123213217
86166,1678518735088,4,4047.65625,8120,89,98.2,560473,231059,0,2.8,-1.667543296385978
86167,1678518735103,4,4047.65625,7677,89,98.2,559531,230522,0,2.8,-1.6985892379192788
86168,1678518735103,4,4047.65625,7353,89,98.2,558888,229894,0,2.8,-1.7194866702914535
86169,1678518735118,4,4047.65625,7268,89,98.2,557981,229189,0,2.8,-1.7269385946529614
86170,1678518735133,4,4047.65625,7419,89,98.2,556822,228661,0,2.8,-1.716489351268036
86171,1678518735133,4,4047.65625,7887,89,98.2,556506,228271,0,2.8,-1.683079908662765
86172,1678518735148,4,4047.65625,8790,89,98.2,555997,227933,0,2.8,-1.6226943044192772
86173,1678518735163,4,4047.65625,10088,89,98.2,555685,227724,0,2.8,-1.5335897138494785
86174,1678518735178,4,4047.65625,11782,89,98.2,555572,227597,0,2.8,-1.4160129780078639
86175,1678518735179,4,4047.65625,13911,89,98.2,555587,227570,0,2.8,-1.2714790585780826
86176,1678518735193,4,4047.65625,16359,89,98.2,555294,227489,0,2.8,-1.1029300638105606
86177,1678518735208,4,4047.65625,19086,89,98.2,555572,227576,0,2.8,-0.9152683991131476
86178,1678518735209,4,4047.65625,22016,89,98.2,555558,227531,0,2.8,-0.7151813931612923
86179,1678518735223,4,4047.65625,24991,89,98.2,555516,227608,0,2.8,-0.5103279029805188
86180,1678518735238,4,4047.65625,27934,89,98.2,555786,227706,0,2.8,-0.3085106344492532
86181,1678518735238,4,4047.65625,30726,89,98.2,555701,227648,0,2.8,-0.11691499153592522
86182,1678518735253,4,4047.65625,33288,89,98.2,555648,227754,0,2.8,0.05857214576492245
86183,1678518735268,4,4047.65625,35538,89,98.2,555862,227740,0,2.8,0.2133766013090231
86184,1678518735269,4,4047.65625,37434,89,98.2,555738,227720,0,2.8,0.34354310411807065
86185,1678518735283,4,4047.65625,38932,89,98.2,555786,227829,0,2.8,0.44573722893971446
